full_date,台灣晶圓核心(台積電ADR),電腦周邊晶片(聯電ADR),硬體封測成本(日月光ADR),全球美金通膨基準(SP500),台灣硬體零件通膨指數,美金總體通膨率(%)
2025-04-07,143.65904235839844,5.665692329406738,7.253674507141113,497.4027404785156,74.97996377944946,45.480484609663186
2025-04-08,138.9414825439453,5.656449794769287,7.091207504272461,489.95709228515625,72.58591771125793,43.30277946400814
2025-04-09,156.0229034423828,6.257216453552246,7.979997634887695,536.56591796875,81.48461618423461,56.93494108220375
2025-04-10,148.53384399414062,6.044637680053711,7.5117106437683105,517.7161254882812,77.58265542984009,51.421748810259224
2025-04-11,154.38162231445312,6.349642276763916,7.93221378326416,527.460205078125,80.68214659690857,54.27169977643575
2025-04-14,153.1629180908203,6.358884811401367,7.855758190155029,531.9197387695312,80.06027612686158,55.57602536566504
2025-04-15,154.62730407714844,6.3866119384765625,8.056452751159668,530.61328125,80.84092617034912,55.193912326077644
2025-04-16,149.06455993652344,6.331157207489014,7.846200942993164,518.7770385742188,78.00086731910704,51.73204494920378
2025-04-17,149.1333465576172,6.294186592102051,7.721961498260498,519.2975463867188,77.99932155609132,51.88428321136689
2025-04-21,145.3199920654297,6.211003303527832,7.655063629150391,507.22540283203125,76.05430974960328,48.35341948326642
2025-04-22,148.79917907714844,6.284944534301758,7.798417091369629,519.9949951171875,77.84475631713866,52.08827319984458
2025-04-23,155.0990447998047,6.488280773162842,8.142464637756348,528.3147583007812,81.12449955940247,54.5216397281883
2025-04-24,161.35963439941406,6.3866119384765625,8.276261329650879,539.483154296875,84.25105304718018,57.78817513219764
2025-04-25,162.26385498046875,6.358884811401367,8.371829986572266,543.3828125,84.71395893096924,58.92874819107723
2025-04-28,160.59303283691406,6.414340019226074,8.352716445922852,543.6185913085938,83.89136171340942,58.997708839146654
2025-04-29,161.65451049804688,6.395854949951172,8.314488410949707,547.0761108398438,84.40890941619872,60.00896506276481
2025-04-30,163.82652282714844,6.506765842437744,8.343158721923828,548.0682983398438,85.53392291069031,60.29916032422394
2025-05-01,169.75294494628906,6.479038238525391,8.314488410949707,551.1624145507812,88.48308162689209,61.20412824895383
2025-05-02,176.2002716064453,6.793285369873047,8.69676399230957,559.24658203125,91.87747421264648,63.56858768396386
2025-05-05,173.36972045898438,6.839498043060303,8.668092727661133,556.1327514648438,90.4703281879425,62.657853699351385
2025-05-06,169.3205108642578,6.839498043060303,8.601194381713867,551.5847778320312,88.43234372138977,61.3276611727541
2025-05-07,171.5416717529297,6.904195785522461,8.69676399230957,553.7752685546875,89.5814474105835,61.968336476550036
2025-05-08,172.20999145507812,6.8210129737854,8.77322006225586,557.2721557617188,89.90594363212585,62.99110696835477
2025-05-09,173.48768615722656,6.885710716247559,8.849674224853516,556.8399658203125,90.57949113845825,62.8646999404025
2025-05-12,183.76795959472656,7.1260175704956055,9.45175838470459,575.3263549804688,95.91213674545288,68.27160391345876
2025-05-13,190.65756225585938,7.1722307205200195,9.633338928222656,579.4813842773438,99.40711812973022,69.4868679771332
2025-05-14,191.4143524169922,7.153745174407959,9.738463401794434,579.8153686523438,99.80099244117737,69.58455181514405
2025-05-15,190.88360595703125,7.246170997619629,9.709793090820312,582.6639404296875,99.55761289596558,70.41770283923108
2025-05-16,190.88360595703125,7.264656066894531,9.528212547302246,586.4554443359375,99.52684230804444,71.5266429008601
2025-05-19,190.17596435546875,7.3201117515563965,9.442200660705566,587.192138671875,99.1724558353424,71.74211145436722
2025-05-20,190.12684631347656,7.25541353225708,9.470870971679688,585.0115356445312,99.13422141075134,71.10432810630186
2025-05-21,188.4658660888672,7.440264701843262,9.3753023147583,575.2870483398438,98.34007291793824,68.26010749685076
2025-05-22,192.8197784423828,7.458749771118164,9.442200660705566,575.3754272460938,100.53595428466797,68.28595658264018
2025-05-23,188.68209838867188,7.227685928344727,9.212836265563965,571.68212890625,98.35192222595215,67.2057397109526
2025-05-27,194.28414916992188,7.153745174407959,9.423086166381836,583.4104614257812,101.1728153705597,70.6360454968902
2025-05-28,192.7706298828125,7.209200859069824,9.212836265563965,579.9724731445312,100.39064245223999,69.63050177841889
2025-05-29,193.76327514648438,7.116774559020996,9.098153114318848,582.27099609375,100.83630056381226,70.30277437630824
2025-05-30,189.99908447265625,7.033592224121094,8.964356422424316,581.6521606445312,98.90249118804931,70.12177722104654
2025-06-02,191.49295043945312,7.135259628295898,9.012141227722168,585.0311889648438,99.68948135375976,71.11007631460586
2025-06-03,194.2153778076172,7.246170997619629,9.059925079345703,588.3119506835938,101.09352521896362,72.06963436664519
2025-06-04,198.923095703125,7.042834281921387,9.24150562286377,588.15478515625,103.42269926071167,72.02366655179175
2025-06-05,199.84695434570312,6.950408935546875,9.203278541564941,585.4141845703125,103.84925556182861,71.22209497021956
2025-06-06,201.65533447265625,7.052076816558838,9.270176887512207,591.3275146484375,104.79732565879821,72.95162730973766
2025-06-09,203.44407653808594,7.1722307205200195,9.46131420135498,591.887451171875,105.76597032546998,73.11539769166593
2025-06-10,208.81027221679688,7.292383193969727,9.690679550170898,595.2861328125,108.53098697662354,74.10944499352925
2025-06-11,210.422119140625,7.3293538093566895,9.738463401794434,593.5966186523438,109.35755839347839,73.61529544674958
