price_id,gpu_id,爬蟲日期,最低價格,最高價格,平均價格
592,18,2024/12/15,999.99,1694.99,1261.96
593,18,2024/12/23,999.99,1959,1298.71
594,18,2025/1/1,999.99,2199.99,1344.09
595,18,2025/1/8,999.99,2199.99,1368.63
596,18,2025/1/15,958.39,2199.99,1368.82
597,18,2025/1/23,999.99,2100,1368.68
598,18,2025/2/1,1299.99,2250,1790.78
599,18,2025/2/8,999.99,2299,1578.67
600,18,2025/2/15,999.99,2250,1577.94
601,18,2025/2/23,999.99,2250,1647.09
602,18,2025/3/1,1099.99,2500,1651
603,18,2025/3/8,1099.99,2500,1633.45
604,18,2025/3/15,1099.99,2500,1592.14
605,18,2025/3/23,1099.99,2500,1553.67
606,18,2025/4/1,1099.99,1999.95,1552.34
607,18,2025/4/8,799,1999.95,1514.8
608,18,2025/4/15,758,2199.98,1511.3
609,18,2025/4/23,758,2199.98,1532.67
610,18,2025/5/1,1099.99,2199.98,1641.06
611,18,2025/5/8,1029.99,2199.98,1609.94
612,18,2025/5/15,879.99,2199.98,1590.42
613,18,2025/5/23,1034.99,2199.98,1551.83
614,18,2025/6/1,1034.99,2199.98,1564.39
615,18,2025/6/8,1199,2199.98,1551.15
616,18,2025/6/15,1199,2199.98,1594.8
617,18,2025/6/23,1199,2199.98,1634.46
618,18,2025/7/1,1199,2199.98,1636.99
619,18,2025/7/8,1199,2199.98,1646.78
620,18,2025/7/15,1199,2199.98,1632.56
621,18,2025/7/23,1199,2199.98,1625.35
622,18,2025/8/1,1199,2199.98,1612.99
623,18,2025/8/8,1199,2199.98,1596.92
624,18,2025/8/15,1199,2199.98,1596.92
625,18,2025/8/23,1199,2199.98,1579.13
626,18,2025/9/1,1199,1989,1552.08
627,18,2025/9/8,1199,1989,1533.66
628,18,2025/9/15,1199,1989,1558.33
629,18,2025/9/23,1199,1989,1572.38
630,18,2025/10/1,1199,1989,1563.28
631,18,2025/10/8,1199,1989,1592.44
632,18,2025/10/15,1199,1989,1592.44
633,18,2025/10/23,1199,1949.99,1556.75
634,18,2025/11/1,1199,1949.99,1603.61
635,18,2025/11/8,1199,1949.99,1603.61
636,18,2025/11/15,579,1949.99,1506.25
637,18,2025/11/23,579,1985,1513.98
638,18,2025/12/1,579,1985,1556.33
639,18,2025/12/8,579,1949.99,1522.09
640,18,2025/12/15,579,1949.99,1554.51
641,18,2025/12/23,579,1935,1549.51
642,18,2026/1/1,579,1895,1543.9
643,18,2026/1/8,579,1895,1534.81
644,18,2026/1/15,579,1895,1510.72
645,18,2026/1/23,579,1929.99,1524.18
646,18,2026/2/1,579,1929.99,1522.72
647,18,2026/2/8,1199,1929.99,1578.33
648,18,2026/2/15,1199,1299.99,1249.66
649,18,2026/2/23,1199,1299.99,1249.66
650,18,2026/3/1,1199,1929.99,1496.16
651,18,2026/3/8,1199,1929.99,1463.33
652,18,2026/3/15,1199,1929.99,1463.33
653,18,2026/3/23,1199,1929.99,1454.16
654,18,2026/4/1,1199,1929.99,1471.32
655,18,2026/4/8,1199,1799.95,1490.49
656,18,2026/4/15,1199,1299.99,1249.66
657,18,2026/4/23,1199,1299.99,1249.66
658,18,2026/5/1,1199,1299.99,1249.66
659,18,2026/5/8,1199,1299.99,1249.66
660,18,2026/5/15,1199,1299.99,1249.66
661,18,2026/5/23,1199,1299.99,1249.66
662,18,2026/6/1,1199,1299.99,1249.66
663,18,2026/6/8,1199,1299.99,1249.66
664,18,2026/6/15,1199,1299.99,1249.66
665,18,2026/6/23,1199,1299.99,1249.66
666,18,2026/7/1,1199,1299.99,1249.66
667,18,2026/7/8,1199,1299.99,1249.74
668,18,2026/7/15,1199,1299.99,1249.74
669,18,2026/7/23,1199,1299.99,1249.74
670,18,2026/8/1,1199,1332.76,1266.35
671,18,2026/8/8,1199,1299.99,1249.74
672,18,2026/8/15,1795,1795,1795
673,18,2026/8/23,1745.99,1795,1770.5
674,18,2026/9/1,1745.99,1795,1770.5
675,18,2026/9/8,1769.95,1795,1782.48
676,19,2022/10/15,1599.99,4976,2931.49
677,19,2022/10/23,2199,2844.99,2528.5
678,19,2022/11/1,1799.99,2759,2313.22
679,19,2022/11/8,2112.99,2795.95,2391.6
680,19,2022/11/15,2129.99,2859,2354.69
681,19,2022/11/23,1599.99,3300,2490.91
682,19,2022/12/1,2320,3489,2763.99
683,19,2022/12/8,1909.99,2999,2341.98
684,19,2022/12/15,1599.99,3299.99,2394.27
685,19,2022/12/23,2029.99,2549.99,2276.31
686,19,2023/1/1,1799.99,2799.9,2293.91
687,19,2023/1/8,1599.99,2659.99,2166.61
688,19,2023/1/15,2009.69,2299.9,2158.79
689,19,2023/1/23,1599.99,2309,2032.49
690,19,2023/2/1,1599,2359,1889.08
691,19,2023/2/8,1599,2217,1858.03
692,19,2023/2/15,1599,2205,1881.59
693,19,2023/2/23,1599,2399.99,1886.22
694,19,2023/3/1,1599.99,2399,1829.23
695,19,2023/3/8,1599.99,2399.97,1847.8
696,19,2023/3/15,1599.99,2349.99,1827.96
697,19,2023/3/23,1599.99,2399,1808.05
698,19,2023/4/1,1599.99,2497.42,1809.42
699,19,2023/4/8,1599.99,2399,1787.05
700,19,2023/4/15,1599.99,2149.47,1769.3
701,19,2023/4/23,1599,2074.95,1741.45
702,19,2023/5/1,1549.99,2214,1783.42
703,19,2023/5/8,1599,1999.99,1737.72
704,19,2023/5/15,1579.99,2209.9,1766
705,19,2023/5/23,1589,2212.96,1768.8
706,19,2023/6/1,1589,2189,1769.3
707,19,2023/6/8,1589,2196.99,1747.1
708,19,2023/6/15,1589,2149.99,1749.47
709,19,2023/6/23,1584.99,1999.99,1723.57
710,19,2023/7/1,1599,1999.99,1708.94
711,19,2023/7/8,1599,1964.99,1700.56
712,19,2023/7/15,1599,2099.99,1734.3
713,19,2023/7/23,1599,1999.99,1714.04
714,19,2023/8/1,1599,2099.99,1743.71
715,19,2023/8/8,1599,2199.99,1784.08
716,19,2023/8/15,1599,2199.99,1784.65
717,19,2023/8/23,1599,2199.99,1786.54
718,19,2023/9/1,1599,2199.99,1791.61
719,19,2023/9/8,1599.99,2374.66,1802.75
720,19,2023/9/15,1599.99,2390,1808.49
721,19,2023/9/23,1599.99,2199.99,1796.51
722,19,2023/10/1,1599.99,2199.99,1785.4
723,19,2023/10/8,1599.99,2199.99,1791.85
724,19,2023/10/15,1599.99,2248.5,1793.23
725,19,2023/10/23,1599.99,2285,1858.61
726,19,2023/11/1,1599.99,2574.99,1925.39
727,19,2023/11/8,1599.99,2640,2000.49
728,19,2023/11/15,1599.99,2969,2125.25
729,19,2023/11/23,1599.99,2969,2140.85
730,19,2023/12/1,1599.99,3295,2161.43
731,19,2023/12/8,1599.99,3257.89,2122.55
732,19,2023/12/15,1599.99,3162.29,2126.34
733,19,2023/12/23,1599.99,3137.39,2142.95
734,19,2024/1/1,1599.99,2909.18,2083.59
735,19,2024/1/8,1599.99,2910.29,2090.72
736,19,2024/1/15,1599.99,2926.62,2095
737,19,2024/1/23,1599.99,2699,2068.15
738,19,2024/2/1,1599.99,2769.99,2053.95
739,19,2024/2/8,1599.99,2769.99,2039.89
740,19,2024/2/15,1599.99,2769.99,2020.45
741,19,2024/2/23,1599.99,2436.35,2023.71
742,19,2024/3/1,1599.99,2399,2014.31
743,19,2024/3/8,1599.99,2399.99,2020.2
744,19,2024/3/15,1599.99,2399,1999.95
745,19,2024/3/23,1599.99,2399,1990.59
746,19,2024/4/1,1599.99,2599.75,1992.93
747,19,2024/4/8,1599.99,2400,1951.22
748,19,2024/4/15,1649.99,2299.9,1921.15
749,19,2024/4/23,1649.99,2299.9,1906.18
750,19,2024/5/1,1599.99,2299.9,1894.98
751,19,2024/5/8,1649.99,2299.9,1889.27
752,19,2024/5/15,1649.99,2199,1885.08
753,19,2024/5/23,1599.99,2145,1865.38
754,19,2024/6/1,1649.99,2184.95,1872.67
755,19,2024/6/8,1649.99,2149.99,1872.84
756,19,2024/6/15,1649.99,2149.99,1877.1
757,19,2024/6/23,1599.99,2145,1873.12
758,19,2024/7/1,1599.99,2204.44,1874.36
759,19,2024/7/8,1599.99,2459.9,1892.04
760,19,2024/7/15,1599.99,2454.98,1871.02
761,19,2024/7/23,1599.99,2145,1851.61
762,19,2024/8/1,1599.99,2199.99,1847.12
763,19,2024/8/8,1599.99,2299.99,1865.58
764,19,2024/8/15,1599.99,2299.99,1870.68
765,19,2024/8/23,1599.99,2459.99,1880.81
766,19,2024/9/1,1599.99,2400,1918.12
767,19,2024/9/8,1599.99,2400,1930.27
768,19,2024/9/15,1599.99,2459.99,1950.19
769,19,2024/9/23,1599.99,2418,1971.47
770,19,2024/10/1,1599.99,2495,1991.85
771,19,2024/10/8,1599.99,2679.95,2023.11
772,19,2024/10/15,1599.99,2539.99,2019.66
773,19,2024/10/23,1599.99,2499.9,2043.12
774,19,2024/11/1,1599.99,2545.29,2077.44
775,19,2024/11/8,1599.99,2913,2099.93
776,19,2024/11/15,1599.99,2779,2069.83
777,19,2024/11/23,1599.99,2969.99,2115.6
778,19,2024/12/1,1599.99,3399.99,2219.1
779,19,2024/12/8,1599.99,3499.99,2274.45
780,19,2024/12/15,1599.99,3499.99,2300.05
781,19,2024/12/23,1599.99,3699.99,2343.24
782,19,2025/1/1,1599.99,3699.99,2395.4
783,19,2025/1/8,1599.99,3699.99,2384.26
784,19,2025/1/15,1599.99,3689,2429.15
785,19,2025/1/23,1599.99,3799.99,2487.34
786,19,2025/2/1,1599.99,3998,2868.94
787,19,2025/2/8,1599.99,3998,2805.75
788,19,2025/2/15,1599.99,4200,2841.72
789,19,2025/2/23,939,3998,2819.62
790,19,2025/3/1,939,4899,2897.69
791,19,2025/3/8,939,4299,2804.21
792,19,2025/3/15,939,3998,2778.2
793,19,2025/3/23,1599.99,3999.99,2887.18
794,19,2025/4/1,1599.99,3899.95,2920.51
795,19,2025/4/8,1599.99,3899.95,2816.24
796,19,2025/4/15,1599.99,3899.95,2769.29
797,19,2025/4/23,1599.99,4399.99,2793.87
798,19,2025/5/1,1599.99,4399.99,2776.6
799,19,2025/5/8,1599.99,4299,2774.62
800,19,2025/5/15,1599.99,4289.99,2673.45
801,19,2025/5/23,1599.99,3989.99,2579.45
802,19,2025/6/1,1599.99,3989.99,2625.13
803,19,2025/6/8,1599.99,3790,2585.43
804,19,2025/6/15,1599.99,3749.99,2590.12
805,19,2025/6/23,1599.99,3689.99,2593.31
806,19,2025/7/1,1599.99,3689,2583.72
807,19,2025/7/8,1599.99,3689,2572.85
808,19,2025/7/15,1599.99,3689,2628.18
809,19,2025/7/23,1599.99,3599.95,2576.61
810,19,2025/8/1,1599.99,3599.95,2590.84
811,19,2025/8/8,1599.99,3559.95,2582.03
812,19,2025/8/15,1599.99,3539.95,2590.37
813,19,2025/8/23,1599.99,3535.99,2594.82
814,19,2025/9/1,1599.99,3485,2541.68
815,19,2025/9/8,1599.99,3535.99,2577.21
816,19,2025/9/15,1599.99,3535.99,2578.28
817,19,2025/9/23,1599.99,3499,2645.32
818,19,2025/10/1,1599.99,3499,2675.47
819,19,2025/10/8,1599.99,3499,2681.47
820,19,2025/10/15,1599.99,3499,2645.59
821,19,2025/10/23,1599.99,3499,2617.82
822,19,2025/11/1,1599.99,3499,2613.3
823,19,2025/11/8,1599.99,3499,2606.94
824,19,2025/11/15,1599.99,3499,2600.41
825,19,2025/11/23,1599.99,3499,2601.09
826,19,2025/12/1,1599.99,3499,2645.88
827,19,2025/12/8,1599.99,3499,2627.45
828,19,2025/12/15,1599.99,3685,2645.51
829,19,2025/12/23,1599.99,3685,2614.1
830,19,2026/1/1,1599.99,3599.99,2646.98
831,19,2026/1/8,1599.99,3599.99,2683.77
832,19,2026/1/15,1599.99,3599.99,2681.54
833,19,2026/1/23,1599.99,3690,2637.49
834,19,2026/2/1,1599.99,3749.99,2641.8
835,19,2026/2/8,1599.99,3599.99,2619.3
836,19,2026/2/15,1599.99,3699.99,2547.77
837,19,2026/2/23,1599.99,3749.99,2559.92
838,19,2026/3/1,1599.99,3739.99,2534.92
839,19,2026/3/8,1599.99,3749.99,2488.38
840,19,2026/3/15,1599.99,3749.99,2488.38
841,19,2026/3/23,1599.99,3749.99,2469.91
842,19,2026/4/1,1599.99,3599.99,2455.3
843,19,2026/4/8,1599.99,3499,2439.14
844,19,2026/4/15,1599.99,3499,2430.68
845,19,2026/4/23,1599.99,3599.99,2442.22
846,19,2026/5/1,1599.99,3840,2485.3
847,19,2026/5/8,1599.99,4249.99,2520.68
848,19,2026/5/15,1599.99,4099.99,2509.14
849,19,2026/5/23,1599.99,3999,2489.83
850,19,2026/6/1,1599.99,4039.99,2492.99
851,19,2026/6/8,1599.99,3989.99,2489.14
852,19,2026/6/15,1599.99,2299.99,2018.88
853,19,2026/6/23,1599.99,2299.99,2018.88
854,19,2026/7/1,1599.99,3749.99,2474.53
855,19,2026/7/8,1599.99,3749.99,2474.53
856,19,2026/7/15,1599.99,4999.99,2570.68
857,19,2026/7/23,1599.99,2299.99,2018.88
858,19,2026/8/1,1599.99,2299.99,2018.88
859,19,2026/8/8,1599.99,2299.99,2018.88
860,19,2026/8/15,3477,3477,3477
861,19,2026/8/23,3449.99,3549.99,3499.99
862,19,2026/9/1,3449.99,3999.99,3724.99
863,19,2026/9/8,3499.96,4449.99,3974.98
864,21,2025/5/23,299.99,409.99,343.72
865,21,2025/6/1,299.99,409.99,338.23
866,21,2025/6/8,299.99,409.99,335.64
867,21,2025/6/15,299.99,409.99,334.67
868,21,2025/6/23,299.99,409.99,333.79
869,21,2025/7/1,299.99,409.99,333.57
870,21,2025/7/8,279.99,409.99,327.12
871,21,2025/7/15,289.99,409.99,331.49
872,21,2025/7/23,289.99,379.99,327.48
873,21,2025/8/1,289.99,389.99,328.87
874,21,2025/8/8,279.99,389.99,325.91
875,21,2025/8/15,289.99,389.99,326.33
876,21,2025/8/23,298,389.99,330.96
877,21,2025/9/1,298.99,389.99,327
878,21,2025/9/8,295.89,369.99,321.25
879,21,2025/9/15,295.89,389.99,327.14
880,21,2025/9/23,295.89,369.99,319.57
881,21,2025/10/1,298.99,369.99,320.43
882,21,2025/10/8,299.99,369.99,319.12
883,21,2025/10/15,299.99,389.99,325.14
884,21,2025/10/23,299.99,389.99,323.93
885,21,2025/11/1,294.99,392.49,325.31
886,21,2025/11/8,294.99,392.49,323.8
887,21,2025/11/15,289.99,379.99,322.24
888,21,2025/11/23,279.99,359.99,313.57
889,21,2025/12/1,279.99,359.99,314.77
890,21,2025/12/8,274.99,422.4,330.16
891,21,2025/12/15,269.99,409.99,324.1
892,21,2025/12/23,269.99,420.8,324.81
893,21,2026/1/1,259.99,409.99,336.03
894,21,2026/1/8,249.99,446.51,340.07
895,21,2026/1/15,249.99,433.99,344.85
896,21,2026/1/23,299.99,447.68,363.48
897,21,2026/2/1,299.99,439.99,368.49
898,21,2026/2/8,299.99,439.99,371.16
899,21,2026/2/15,299.99,453.66,370.83
900,21,2026/2/23,299.99,455.99,372.64
901,21,2026/3/1,317.99,518.64,391.25
902,21,2026/3/8,299.99,455.99,377.88
903,21,2026/3/15,299.99,516,393.34
904,21,2026/3/23,299.99,444.67,377.56
905,21,2026/4/1,299.99,455.99,378.87
906,21,2026/4/8,299.99,459.66,378.7
907,21,2026/4/15,299.99,455.99,376.25
908,21,2026/4/23,299.99,455.99,375.32
909,21,2026/5/1,317.99,455.99,378.58
910,21,2026/5/8,317.99,426.03,373.6
911,21,2026/5/15,317.99,423.99,371.03
912,21,2026/5/23,317.99,455.99,374.06
913,21,2026/6/1,317.99,429.99,372.12
914,21,2026/6/8,328.99,418.84,368.96
915,21,2026/6/15,317.99,413.49,363.49
916,21,2026/6/23,317.99,429.99,365.75
917,21,2026/7/1,317.99,430.89,370.41
918,21,2026/7/8,317.99,430.89,370.92
919,21,2026/7/15,329.99,430.89,372.4
920,21,2026/7/23,328.99,430.89,373
921,21,2026/8/1,339.99,594.54,412.52
922,21,2026/8/8,359.95,594.54,456.8
923,21,2026/8/15,425.12,499.99,474.09
924,21,2026/8/23,449.99,533.03,473.54
925,21,2026/9/1,436.31,499.99,473.84
926,21,2026/9/8,449.99,499.99,474.54
927,23,2025/4/16,472.99,599.99,524.8
928,23,2025/4/23,472.99,599.99,524.13
929,23,2025/5/1,472.99,599.99,524.4
930,23,2025/5/8,472.99,599.99,523.88
931,23,2025/5/15,472.99,599.99,525.29
932,23,2025/5/23,472.99,599.99,523.91
933,23,2025/6/1,472.99,619,528.28
934,23,2025/6/8,429.99,599.99,523.06
935,23,2025/6/15,429.99,599.99,520.36
936,23,2025/6/23,429.99,650.03,513.1
937,23,2025/7/1,429.99,647.37,509.21
938,23,2025/7/8,429.99,647.39,510.02
939,23,2025/7/15,429.99,631.24,504.36
940,23,2025/7/23,428.33,631.24,504.09
941,23,2025/8/1,429.99,631.24,497.85
942,23,2025/8/8,429.99,589.99,497.34
943,23,2025/8/15,429.99,589.99,494.44
944,23,2025/8/23,429.99,649,503.23
945,23,2025/9/1,429.99,656.65,501.66
946,23,2025/9/8,429.99,656.65,500.34
947,23,2025/9/15,429.99,656.65,494.93
948,23,2025/9/23,379,656.65,498.83
949,23,2025/10/1,419.99,599.99,490.27
950,23,2025/10/8,417.99,656.14,492.66
951,23,2025/10/15,429.99,599.99,492.55
952,23,2025/10/23,429.99,599.99,490.7
953,23,2025/11/1,429.99,600,496.38
954,23,2025/11/8,429.99,628.51,496.75
955,23,2025/11/15,429.99,657.74,496.91
956,23,2025/11/23,399.99,628.51,485.24
957,23,2025/12/1,399.99,657.74,491.91
958,23,2025/12/8,416.99,659,502.53
959,23,2025/12/15,416.99,648.24,501.66
960,23,2025/12/23,429.99,680.01,508.16
961,23,2026/1/1,429.99,675.85,512.62
962,23,2026/1/8,429.99,683.99,516.13
963,23,2026/1/15,429.99,646.76,509.42
964,23,2026/1/23,429.99,680.01,546.3
965,23,2026/2/1,429.99,730.9,572.17
966,23,2026/2/8,429.99,699,568.79
967,23,2026/2/15,429.99,679.99,555.31
968,23,2026/2/23,455.99,679.99,566.02
969,23,2026/3/1,455.99,698.99,574.28
970,23,2026/3/8,455.99,679.99,567.17
971,23,2026/3/15,455.99,679.99,563.58
972,23,2026/3/23,487.99,629.96,563.16
973,23,2026/4/1,455.99,679.99,564.08
974,23,2026/4/8,455.99,679.99,560.42
975,23,2026/4/15,455.99,679.99,563.1
976,23,2026/4/23,429.99,699,562.03
977,23,2026/5/1,455.99,678.97,564.28
978,23,2026/5/8,455.99,686.42,568.46
979,23,2026/5/15,479.99,699,581.22
980,23,2026/5/23,487.99,696.49,579.91
981,23,2026/6/1,487.99,696.49,578.41
982,23,2026/6/8,487.99,659,575.2
983,23,2026/6/15,487.99,649.99,569.62
984,23,2026/6/23,475.99,699,575.71
985,23,2026/7/1,475.99,669,566.96
986,23,2026/7/8,475.99,674.99,570.69
987,23,2026/7/15,519.99,649.99,580.64
988,23,2026/7/23,487.99,674.99,572.74
989,23,2026/8/1,519.95,899.99,646.55
990,23,2026/8/8,539.99,1038.44,724.34
991,23,2026/8/15,739.99,899.99,800.03
992,23,2026/8/23,699,849.99,786.84
993,23,2026/9/1,739.99,829.99,789.84
994,23,2026/9/8,749.99,847.99,804.87
995,22,2025/4/16,419.99,469.99,442.95
996,22,2025/4/23,419.99,469.99,442.95
997,22,2025/5/1,419.99,469.99,443.2
998,22,2025/5/8,419.99,469.99,443.88
999,22,2025/5/15,419.99,469.99,441.6
1000,22,2025/5/23,419.99,469.99,445.68
1001,22,2025/6/1,389.99,469.99,434.53
1002,22,2025/6/8,379.99,469.99,415.77
1003,22,2025/6/15,379.99,469.99,415.06
1004,22,2025/6/23,379.99,487.99,415.73
1005,22,2025/7/1,369.99,469.99,409.39
1006,22,2025/7/8,349.99,461.99,400.81
1007,22,2025/7/15,349.99,469.99,403.46
1008,22,2025/7/23,353.48,469.99,405.27
1009,22,2025/8/1,349.99,479.99,401.12
1010,22,2025/8/8,344.99,479.99,398.48
1011,22,2025/8/15,344.99,479.99,398.74
1012,22,2025/8/23,339.99,437.99,384.4
1013,22,2025/9/1,339.99,437.99,386.14
1014,22,2025/9/8,344.99,437.99,387.71
1015,22,2025/9/15,344.99,437.99,388.11
1016,22,2025/9/23,300,479.99,393.09
1017,22,2025/10/1,349.99,479.99,394.81
1018,22,2025/10/8,349.99,493.56,391.13
1019,22,2025/10/15,349.99,479.99,394.08
1020,22,2025/10/23,349.99,479.99,396
1021,22,2025/11/1,339.99,469.99,391.93
1022,22,2025/11/8,339.99,469.99,388
1023,22,2025/11/15,339.99,469.99,389.71
1024,22,2025/11/23,299.99,453.3,376.14
1025,22,2025/12/1,299.99,453.82,376.68
1026,22,2025/12/8,332.99,469.99,395.1
1027,22,2025/12/15,334.99,474.97,392.1
1028,22,2025/12/23,339.49,469.99,388.42
1029,22,2026/1/1,339.49,492.51,401.39
1030,22,2026/1/8,296.99,469.99,395.49
1031,22,2026/1/15,296.99,469.99,394.69
1032,22,2026/1/23,329.99,540,425.31
1033,22,2026/2/1,339.49,546.47,424.96
1034,22,2026/2/8,339.49,569.29,423.67
1035,22,2026/2/15,339.49,519.99,432.19
1036,22,2026/2/23,339.49,519.99,429.37
1037,22,2026/3/1,370.99,619.12,460.8
1038,22,2026/3/8,370.99,519.99,437.23
1039,22,2026/3/15,370.99,599.99,449.08
1040,22,2026/3/23,363.99,545.39,433.28
1041,22,2026/4/1,370.99,519.99,440.28
1042,22,2026/4/8,370.99,589.99,454.62
1043,22,2026/4/15,370.99,589.99,454.71
1044,22,2026/4/23,370.99,561.59,444.93
1045,22,2026/5/1,370.99,578.49,444.58
1046,22,2026/5/8,370.99,551.49,442.1
1047,22,2026/5/15,370.99,599.99,453.06
1048,22,2026/5/23,370.99,578.49,445.5
1049,22,2026/6/1,369.99,589.99,453.84
1050,22,2026/6/8,369.99,575.64,451.07
1051,22,2026/6/15,369.99,560.49,447.83
1052,22,2026/6/23,349.99,575.69,447.92
1053,22,2026/7/1,369.99,561.32,444.22
1054,22,2026/7/8,359.99,547.99,440.82
1055,22,2026/7/15,359.99,561.32,436.6
1056,22,2026/7/23,359.99,565,437.01
1057,22,2026/8/1,374.99,648,476.53
1058,22,2026/8/8,429.99,609.99,522.61
1059,22,2026/8/15,439,609.99,530.11
1060,22,2026/8/23,479.99,609.99,534.45
1061,22,2026/9/1,499.99,609.99,535.83
1062,22,2026/9/8,499.99,609.99,536.91
1063,24,2025/2/1,549.99,549.99,549.99
1064,24,2025/2/8,549.99,549.99,549.99
1065,24,2025/2/15,549.99,549.99,549.99
1066,24,2025/2/23,549.99,549.99,549.99
1067,24,2025/3/1,549.99,549.99,549.99
1068,24,2025/3/8,549.99,739.99,632.68
1069,24,2025/3/15,549.99,769.99,641.06
1070,24,2025/3/23,499,989,691.62
1071,24,2025/4/1,549.99,945,689.45
1072,24,2025/4/8,479,949.99,686.54
1073,24,2025/4/15,549.99,799.99,680.33
1074,24,2025/4/23,549.99,865,693.81
1075,24,2025/5/1,549.99,853.15,699.55
1076,24,2025/5/8,549.99,853.16,692.46
1077,24,2025/5/15,549.99,853.16,691.2
1078,24,2025/5/23,549.99,853.16,684.99
1079,24,2025/6/1,549.99,899.99,685.24
1080,24,2025/6/8,549.99,818.23,671.77
1081,24,2025/6/15,549.99,842.96,670.39
1082,24,2025/6/23,549.99,849.99,670.88
1083,24,2025/7/1,549.99,829.14,663.76
1084,24,2025/7/8,539.99,769.99,638.91
1085,24,2025/7/15,549.99,769.99,646.78
1086,24,2025/7/23,549.99,799.99,643.9
1087,24,2025/8/1,549.99,799.99,621.99
1088,24,2025/8/8,529.99,829.99,633.48
1089,24,2025/8/15,529.99,769.99,613.59
1090,24,2025/8/23,549.99,769.99,612.89
1091,24,2025/9/1,523.79,769.99,603.53
1092,24,2025/9/8,545.99,769.99,593.41
1093,24,2025/9/15,545.99,739.99,595.16
1094,24,2025/9/23,523.79,769.95,592.31
1095,24,2025/10/1,542.99,829.99,617.93
1096,24,2025/10/8,539.99,769.95,595.83
1097,24,2025/10/15,499.99,769.95,597.61
1098,24,2025/10/23,499.99,779.99,600.36
1099,24,2025/11/1,499.99,749.99,592.02
1100,24,2025/11/8,529,740.91,591.69
1101,24,2025/11/15,525.99,739.99,590.26
1102,24,2025/11/23,499.99,669.99,565.94
1103,24,2025/12/1,499.99,669.99,567.07
1104,24,2025/12/8,519.49,829.99,616.74
1105,24,2025/12/15,499.99,829.99,612.03
1106,24,2025/12/23,519.49,791.35,595.8
1107,24,2026/1/1,399.99,829.99,622.04
1108,24,2026/1/8,519.49,829.99,623.12
1109,24,2026/1/15,539.99,829.99,628.34
1110,24,2026/1/23,539.99,904.97,682.36
1111,24,2026/2/1,519.49,930.68,689.54
1112,24,2026/2/8,539.99,904.97,691.62
1113,24,2026/2/15,539.99,799.99,673.98
1114,24,2026/2/23,539.99,904.97,687.5
1115,24,2026/3/1,549.99,759.99,658.41
1116,24,2026/3/8,549.99,779.99,664.28
1117,24,2026/3/15,549.99,779.99,667.38
1118,24,2026/3/23,549.99,779.99,667.23
1119,24,2026/4/1,549.99,779.99,664.22
1120,24,2026/4/8,549.99,779.99,666.7
1121,24,2026/4/15,549.99,779.99,666.45
1122,24,2026/4/23,578.99,779.99,669.35
1123,24,2026/5/1,578.99,769.95,663.34
1124,24,2026/5/8,599.99,759.99,662.41
1125,24,2026/5/15,549.99,769.99,662.51
1126,24,2026/5/23,549.99,769.99,664.71
1127,24,2026/6/1,539.99,851.47,678.16
1128,24,2026/6/8,519.49,861.75,674.74
1129,24,2026/6/15,549.99,799.99,668.73
1130,24,2026/6/23,539.99,799.99,669.25
1131,24,2026/7/1,549.99,799.99,668
1132,24,2026/7/8,549.99,769.99,665.9
1133,24,2026/7/15,549.99,769.99,668.13
1134,24,2026/7/23,549.99,769.99,664.5
1135,24,2026/8/1,539.99,949.99,730.08
1136,24,2026/8/8,629.99,971.1,804.85
1137,24,2026/8/15,669.99,1039.99,851.11
1138,24,2026/8/23,699.99,1004.99,849.96
1139,24,2026/9/1,669.99,1039.99,861.01
1140,24,2026/9/8,699.99,953.99,850.5
1141,25,2025/2/15,899.99,999.99,954.99
1142,25,2025/2/23,749.99,999.99,857.49
1143,25,2025/3/1,749.99,1869,1069.96
1144,25,2025/3/8,749.99,1424.99,1010.94
1145,25,2025/3/15,749.99,1399,994.96
1146,25,2025/3/23,749.99,1399.99,972.52
1147,25,2025/4/1,749.99,1149.99,922.3
1148,25,2025/4/8,749.99,1428.99,983.58
1149,25,2025/4/15,699,1299.99,937.19
1150,25,2025/4/23,749.99,1199,949.06
1151,25,2025/5/1,749.99,1199.99,961.22
1152,25,2025/5/8,749.99,1189.99,941.95
1153,25,2025/5/15,749.99,1108.24,940.46
1154,25,2025/5/23,749.99,1249.99,974.37
1155,25,2025/6/1,749.99,1259.99,971.59
1156,25,2025/6/8,749.99,1149,948.4
1157,25,2025/6/15,749.99,1149.99,945.12
1158,25,2025/6/23,749.99,1148.94,941
1159,25,2025/7/1,749.99,1169,941.93
1160,25,2025/7/8,749.99,1149,947.64
1161,25,2025/7/15,749.99,1149,919.84
1162,25,2025/7/23,749.99,1149,916.04
1163,25,2025/8/1,749.99,1121.07,894.53
1164,25,2025/8/8,749.99,1216.1,906.48
1165,25,2025/8/15,749.99,1251.83,908.19
1166,25,2025/8/23,749.99,1216.15,896.5
1167,25,2025/9/1,749.99,1209.99,868.19
1168,25,2025/9/8,749.99,1099,858.45
1169,25,2025/9/15,749.99,1099,860.97
1170,25,2025/9/23,749.99,1099,867.85
1171,25,2025/10/1,749.99,1039.99,848.41
1172,25,2025/10/8,749.99,999,826.32
1173,25,2025/10/15,749.99,1059.99,843.62
1174,25,2025/10/23,749.99,969.99,822.39
